district	subdistrict	school	village	Unnamed: 5	latitude	longitude	Unnamed: 8	Unnamed: 9	gender resp	Head_Household	age resp	clan	subclan	educ	hh_ppl	hh_male	hh_female	hh_children_size	Unnamed: 23	Unnamed: 24	Unnamed: 30	Unnamed: 32	Unnamed: 38	Unnamed: 40	Unnamed: 46	Unnamed: 48	Unnamed: 54	Unnamed: 56	Unnamed: 62	Unnamed: 64	Unnamed: 70	Unnamed: 72	Unnamed: 78	Unnamed: 80	Unnamed: 86	Unnamed: 88	Unnamed: 94	Unnamed: 96	Unnamed: 102	residency	Unnamed: 105	Unnamed: 111	primaryincome	otherincome	incomerange	Unnamed: 115	Unnamed: 121	instability_factor1	instability_factor2	instability_factor3	instability_factor4	instability_factor5	instability_factor6	instability_factor7	instability_factor8	instability_factor9	instability_factor10	instability_factor11	instability_factor12	instability_factor13	instability_factor14	instability_factor15	instability_factor16	instability_factor17	Unnamed: 139	security	armed_extremism	social_cohesion	decision_making	Unnamed: 147	systm1	systm2	systm3	systm4	systm5	systm6	systm7	systm8	systm9	Unnamed: 157	Unnamed: 158	Unnamed: 162	Unnamed: 163	Unnamed: 167	Unnamed: 168	Unnamed: 172	Unnamed: 173	Unnamed: 177	Unnamed: 178	Unnamed: 182	Unnamed: 183	Unnamed: 187	Unnamed: 188	Unnamed: 192	Unnamed: 193	Unnamed: 197	Unnamed: 198	Unnamed: 202	Unnamed: 203	trust1	trust2	trust3	trust4	trust5	trust6	trust7	trust8	Unnamed: 212	trust_obstacles1	trust_obstacles2	trust_obstacles3	trust_obstacles4	trust_obstacles5	trust_obstacles6	trust_obstacles7	trust_obstacles8	trust_obstacles9	trust_obstacles10	engagement	indicator1	expind1	indicator2	indicator3	indicator4	Unnamed: 229	Unnamed: 230	Unnamed: 231	Unnamed: 232	Unnamed: 233	Unnamed: 234	Unnamed: 235	Unnamed: 236	Unnamed: 237	Unnamed: 238	Unnamed: 239	Unnamed: 240	Unnamed: 241	Unnamed: 242	Unnamed: 243	gender HHH	female_sch_pourc	male_sch_pourc	child_sch_pourc	female_madr_pourc	male_madr_pourc	child_madr_pourc	female_form_pourc	male_form_pourc	child_form_pourc	max_distance	max_distance_male	max_distance_fem	conflict_driver Land issues	conflict_driver Clan tension	conflict_driver Political tension	conflict_driver Crime (robbery,...)	conflict_driver Gender based violence	conflict_driver Terrorist attacks	conflict_driver Access to grazing area	conflict_driver Access to water	conflict_driver Business competition	instability_driver Conflict	instability_driver Governance	instability_driver Clan tension	instability_driver Security in general	instability_driver Drought	instability_driver Flood	instability_driver Level of incomes	instability_driver Access to education	instability_driver Access to health	instability_driver Access to water	instability_driver Access to justice	instability_driver Access to land	need Health	need Education	need Security	need Protection	need Food and Nutrition	need Roads	need Water and sanitation	foodsect FGS	foodsect FMS	foodsect Governor	foodsect DC	foodsect Elders	foodsect UN	foodsect NGO	educt FGS	educt FMS	educt Governor	educt DC	educt Elders	educt UN	educt NGO	inft FGS	inft FMS	inft Governor	inft DC	inft Elders	inft UN	inft NGO	healtht FGS	healtht FMS	healtht Governor	healtht DC	healtht Elders	healtht UN	healtht NGO	sect FGS	sect FMS	sect Governor	sect DC	sect Elders	sect UN	sect NGO	justt FGS	justt FMS	justt Governor	justt DC	justt Elders	justt UN	justt NGO	watt FGS	watt FMS	watt Governor	watt DC	watt Elders	watt UN	watt NGO	empt FGS	empt FMS	empt Governor	empt DC	empt Elders	empt UN	empt NGO	shelt FGS	shelt FMS	shelt Governor	shelt DC	shelt Elders	shelt UN	shelt NGO
Kismayo	Bulagadud	Bulagadud Primary School	Bulagadud	-0.0722829 42.5705309 2.9 4.76	-0.0722829	42.5705309	2.9	4.76	Female	No	40	Daarod	Ogaaden	Quranic	7	2	5	3	0	0	0	0	Bulagadud	0	Bulagadud	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Farming	0	39	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	4	Slightly decreased	4	4	0	Slightly decreased	Slightly decreased	Slightly decreased	Slightly decreased	Slightly decreased	Slightly decreased	Slightly decreased	No change	Slightly decreased	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	4	4	4	4	Very Good	0	Very important	Very important	Very important	Very important	Very important	Very important	Very important	Very important	Very important	Very important	Slightly decreased	Positive	Food, books and pens for students/pupils to love learning education	4	4	4	16:57:00.000+03:00	19/06/2022	0	300580995	cba9092f-c2cf-489a-8eed-65764173c46a	44731.7147685185	0	0	submitted_via_web	0	0	1024	Ali Daud	Bulagadud	Keep	Male	100.0	50.0	66.66666666666666	0.0	0.0	0.0	100.0	50.0	66.66666666666666	0.2	0.2	0.2	5	0	0	4	0	1	2	3	0	0	0	0	5	4	3	0	1	2	0	0	0	0	0	0	0	2	0	3	0	1	0	0	0	3	2	3	2	0	0	0	1	0	0	2	0	0	0	3	1	3	1	0	0	0	2	0	3	2	0	0	0	1	0	3	2	1	0	0	0	0	0	3	2	0	0	0	1	0	3	1	0	0	0	2	0	3	1	0	0	0	2
Kismayo	Bulagadud	Bulagadud Primary School	Bulagadud	-0.0720386 42.5706709 -5.7 4.816	-0.0720386	42.5706709	-5.7	4.816	Female	No	20	Jajeer	Shabeele	Quranic	3	2	1	1	0	0	Bulagadud	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Farming	0	67	0	0	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	Not determinant of instability	0	4	Slightly decreased	4	4	0	Slightly decreased	Slightly decreased	Slightly decreased	Slightly decreased	Slightly decreased	Slightly decreased	Slightly decreased	No change	Slightly decreased	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	4	4	4	4	4	0	Very important	Somehow important	Very important	Very important	Very important	Very important	Somehow important	Somehow important	Somehow important	Very important	Slightly decreased	Positive	Empowering school leaders and head teachers towards professional responsibility and support them their learning	4	4	4	17:30:00.000+03:00	19/06/2022	0	300582885	fdd85836-ca8b-4bef-8a8c-c998b25a9700	44731.7208217593	0	0	submitted_via_web	0	0	1025	Ali Daud	Bulagadud	Keep	Male		100.0	100.0		0.0	0.0		100.0	100.0	0.1	0.1		3	0	0	0	2	5	0	4	1	0	0	0	0	5	0	4	3	2	0	1	0	0	0	0	0	3	0	2	3	2	0	0	0	1	0	3	2	0	0	0	0	1	0	1	0	0	0	3	2	3	1	0	0	0	2	0	2	1	0	0	0	3	0	3	2	0	0	0	1	0	0	3	2	0	0	0	1	0	3	2	0	0	0	1	0	2	0	0	0	3	1
Marka	Shalanbood	Bulacadad Primary School	Shalaanbood/Buulo cadaad	1.7007841 44.6882248 60.0 4.95	1.7007841	44.6882248	60.0	4.95	Male	Yes	40	Other	Other	Quranic	7	3	4	3	0	0	0	0	Buulo cadaad	0	Buulo cadaad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Returnee IDP	0	0	Farming	0	70	0	0	4	3	2	3	3	Not determinant of instability	4	3	2	Key determinant of instability	4	2	3	4	2	4	3	0	3	Slightly decreased	2	3	0	Slightly decreased	Slightly decreased	Slightly increased	Slightly increased	Slightly increased	Slightly decreased	Slightly increased	Slightly increased	Slightly increased	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	2	4	3	3	3	2	0	Somehow important	Very important	Not important at all	Somehow important	Very important	Very important	Not important at all	Somehow important	Very important	Somehow important	Slightly increased	Positive	believe in my view that the government should address or support education	4	3	4	20:19:00.000+03:00	19/06/2022	0	300583548	09ac159c-1812-4d34-b259-58cd53988a49	44731.7232407407	0	0	submitted_via_web	0	0	1026	Mohamed Ahmed	Shalaanbood/Buulo cadaad	Keep	Male	66.66666666666666		66.66666666666666	0.0		0.0	66.66666666666666		66.66666666666666	1.0		1.0	0	5	2	0	0	0	4	1	3	5	0	0	4	0	0	0	3	1	0	2	0	0	3	2	0	0	0	0	3	0	2	1	0	0	0	3	0	2	0	0	0	1	3	0	2	0	1	0	0	3	0	0	0	0	1	2	3	0	1	2	0	0	0	3	0	1	0	2	0	0	0	0	1	2	0	0	3	0	0	1	0	0	2	3	1	0	0	0	0	3	2
Jamaame	Yontoy	Yontoy Primary School	Yontoy	-0.117295 42.5663833 -42.7 5.0	-0.117295	42.5663833	-42.7	5.0	Female	Yes	41	Jajeer	Other	No education	9	6	3	4	0	0	Yontoy primary school	0	Yontoy primary school	0	Quranic form	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Farming	0	30	0	0	Not determinant of instability	Key determinant of instability	Key determinant of instability	Key determinant of instability	Key determinant of instability	Not determinant of instability	Not determinant of instability	Not determinant of instability	Not determinant of instability	Not determinant of instability	Not determinant of instability	Key determinant of instability	Key determinant of instability	Key determinant of instability	Key determinant of instability	Not determinant of instability	Not determinant of instability	0	Very Good	No change	Very Good	Very Good	0	No change	Significantly increased	No change	No change	No change	No change	No change	No change	No change	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Very Good	Very Good	Very Good	Very Good	Very Good	Very Good	Very Good	Very Good	0	Not important at all	Very important	Not important at all	Not important at all	Very important	Very important	Not important at all	Not important at all	Not important at all	Not important at all	No change	Positive	The community are satisfied on government improving the learning sectors but they need more classrooms and more teachers	Very Optimistic	Very Optimistic	Very Optimistic	09:02:00.000+03:00	19/06/2022	0	300586806	550e8afb-c8a6-4ea1-8206-49ffb4988d85	44731.7346180556	0	0	submitted_via_web	0	0	1028	Mohamed Hashim	Yontoy	Keep	Female	100.0	66.66666666666666	75.0	0.0	33.33333333333333	25.0	100.0	33.33333333333333	50.0	1.0	1.0	1.0	2	0	1	0	0	3	4	5	0	0	0	0	0	2	0	3	0	5	4	0	1	3	0	0	0	0	0	2	2	3	0	0	0	1	0	3	2	0	0	0	0	1	0	3	0	0	0	2	1	2	3	0	1	0	0	0	0	3	0	1	0	2	0	0	0	0	1	0	3	2	1	2	0	0	0	3	0	0	3	0	0	0	2	1	0	3	0	2	0	1	0
Jamaame	Yontoy	Yontoy Primary School	Yontoy	-0.1172484 42.5661029 -43.3 4.9	-0.1172484	42.5661029	-43.3	4.9	Male	Yes	22	Jajeer	Other	Quranic	5	3	2	2	0	0	Yontoy primary school	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Livestock	0	30	0	0	Not determinant of instability	Key determinant of instability	Key determinant of instability	Key determinant of instability	Not determinant of instability	Not determinant of instability	Not determinant of instability	Not determinant of instability	Not determinant of instability	Key determinant of instability	Not determinant of instability	Key determinant of instability	Key determinant of instability	Not determinant of instability	Key determinant of instability	Not determinant of instability	Not determinant of instability	0	Very Good	Slightly increased	Very Good	Very Good	0	Slightly increased	Significantly increased	No change	No change	Slightly increased	No change	Significantly decreased	No change	No change	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Very Good	Very Good	Very Good	Very Good	Very Good	Very Good	Very Good	Very Good	0	Not important at all	Very important	Not important at all	Not important at all	Somehow important	Very important	Determinant	Not important at all	Not important at all	Not important at all	No change	Positive	Teachers are doing more of extra work so that the children would not have any problems in learning	Very Optimistic	Very Optimistic	Very Optimistic	09:35:00.000+03:00	19/06/2022	0	300586809	0f79e44f-57db-48b2-b8ac-4be9c78a3aa3	44731.7346296296	0	0	submitted_via_web	0	0	1029	Mohamed Hashim	Yontoy	Keep	Male		50.0	50.0		0.0	0.0		50.0	50.0	1.0	1.0		5	0	0	1	0	2	3	4	0	0	0	0	0	1	0	3	0	2	4	0	5	3	0	0	0	0	0	2	0	3	0	0	0	2	1	3	2	0	0	0	0	1	0	3	0	0	0	2	1	0	1	0	0	0	2	3	3	2	0	1	0	0	0	0	0	2	3	1	0	0	0	0	0	0	1	3	2	0	3	0	0	1	0	2	0	0	0	1	0	3	2
Jamaame	Yontoy	Yontoy Primary School	Yontoy	-0.1173743 42.5659136 -43.3 4.8	-0.1173743	42.5659136	-43.3	4.8	Female	Yes	28	Jajeer	Other	No education	5	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Farming	0	40	0	0	Not determinant of instability	Key determinant of instability	Key determinant of instability	Key determinant of instability	Not determinant of instability	Key determinant of instability	Not determinant of instability	Not determinant of instability	Not determinant of instability	Key determinant of instability	Not determinant of instability	Key determinant of instability	Key determinant of instability	Key determinant of instability	Key determinant of instability	Not determinant of instability	Not determinant of instability	0	Very Good	No change	Very Good	Very Good	0	No change	Significantly increased	No change	No change	No change	No change	No change	No change	No change	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Very Good	Very Good	Very Good	Very Good	Very Good	Very Good	Very Good	Very Good	0	Not important at all	Not important at all	Not important at all	Not important at all	Very important	Very important	Determinant	Not important at all	Not important at all	Not important at all	Slightly increased	Positive	Before the children have been going to other places for schools but currently they are all learning here	Very Optimistic	Very Optimistic	Very Optimistic	10:10:00.000+03:00	19/06/2022	0	300588979	b2fe4cc2-1eff-4ad7-a060-3145e0650ea7	44731.739837963	0	0	submitted_via_web	0	0	1030	Mohamed Hashim	Yontoy	Keep	Female	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	1	3	0	0	0	2	4	5	0	0	0	0	0	2	0	3	0	1	4	0	5	2	0	0	0	0	0	3	0	3	0	1	2	0	0	3	2	0	0	0	0	1	0	3	2	1	0	0	0	0	3	0	0	0	2	1	3	2	0	1	0	0	0	0	0	1	3	2	0	0	0	3	0	0	0	2	1	0	3	2	1	0	0	0	3	2	0	1	0	0	0
Jamaame	Yontoy	Yontoy Primary School	Yontoy	-0.1170771 42.5660116 -40.3 4.64	-0.1170771	42.5660116	-40.3	4.64	Female	Yes	30	Jajeer	Other	No education	5	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Farming	0	45	0	0	Not determinant of instability	Not determinant of instability	Not determinant of instability	Key determinant of instability	Not determinant of instability	Key determinant of instability	Not determinant of instability	Not determinant of instability	Not determinant of instability	Not determinant of instability	Not determinant of instability	Key determinant of instability	Key determinant of instability	Key determinant of instability	Key determinant of instability	Not determinant of instability	Not determinant of instability	0	Very Good	Significantly decreased	Very Good	Very Good	0	Significantly decreased	Significantly increased	No change	No change	No change	No change	No change	No change	No change	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Very Good	Very Good	Very Good	Very Good	Very Good	Very Good	3	Very Good	0	Not important at all	Not important at all	Not important at all	Not important at all	Not important at all	Determinant	Determinant	Not important at all	Not important at all	Not important at all	No change	Positive	Some parents are even trying to learn from their kids since the improvement of learning sectors	Not optimistic at all	Not optimistic at all	Not optimistic at all	10:43:00.000+03:00	19/06/2022	0	300588987	47d1cb4e-1a3d-4f0c-b68f-663fa36eacbf	44731.739849537	0	0	submitted_via_web	0	0	1031	Mohamed Hashim	Yontoy	Keep	Female	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	0	0	0	3	4	5	0	0	0	0	0	1	0	0	0	4	3	5	2	3	0	0	0	0	0	2	0	3	2	1	0	0	0	3	2	0	1	0	0	0	0	0	1	0	0	3	2	2	3	0	0	0	0	1	2	3	0	1	0	0	0	0	0	1	3	2	0	0	0	3	0	0	0	1	2	0	3	0	1	0	0	2	0	3	0	0	2	0	1
Baraawe	Baraawe	Qasim Al-Barawi Primary School	Wadajir	1.11286 44.0306032 -38.599998474121094 4.96	1.11286	44.0306032	-38.5999984741211	4.96	Male	Yes	31	Jajeer	Shidle	Quranic	7	4	3	3	0	0	0	0	Macalin jamac	0	Macalin jamac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Casual work	0	70	0	0	4	4	Key determinant of instability	Key determinant of instability	4	Key determinant of instability	4	4	Not determinant of instability	4	Not determinant of instability	3	Not determinant of instability	Key determinant of instability	Key determinant of instability	4	4	0	4	Slightly decreased	4	3	0	Slightly increased	Slightly increased	Slightly increased	Slightly increased	Slightly increased	Slightly increased	Slightly increased	Slightly increased	Slightly increased	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Private wells	0	0	0	0	0	4	Very Bad	4	Very Good	Very Good	4	3	Very Good	0	Determinant	Somehow important	Determinant	Determinant	Very important	Very important	Somehow important	Somehow important	Very important	Very important	No change	Positive	They are good we like their job	4	Not optimistic at all	4	08:41:00.000+03:00	19/06/2022	0	300589461	17b8c4b9-8d85-4bd5-b151-4cc74d515214	44731.7412847222	0	0	submitted_via_web	0	0	1032	Khulateen Nour	Wadajir	Keep	Male	100.0	50.0	66.66666666666666	100.0	50.0	66.66666666666666	0.0	0.0	0.0	0.7	0.7	0.7	4	3	0	5	0	1	0	2	0	0	0	3	0	5	0	4	2	0	0	1	0	0	2	0	0	3	0	0	3	1	2	0	0	0	0	3	2	0	1	0	0	0	2	1	0	0	0	0	3	3	1	0	0	0	0	2	3	2	0	1	0	0	0	0	0	1	3	2	0	0	3	0	0	0	0	0	2	2	0	0	1	0	0	3	3	0	0	1	0	0	2
Baraawe	Baraawe	Qasim Al-Barawi Primary School	Wadajir	1.1128533 44.0305733 -38.599998474121094 4.5	1.1128533	44.0305733	-38.5999984741211	4.5	Male	Yes	51	Biida	Other	Quranic	9	4	5	4	0	0	Qasim albarawi	0	Zeinul abiden	0	Zeinul abiden	0	Zeinul abiden	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Fishing	0	80	0	0	4	4	4	Key determinant of instability	Key determinant of instability	Key determinant of instability	4	3	Not determinant of instability	4	2	3	Not determinant of instability	Key determinant of instability	Key determinant of instability	4	Key determinant of instability	0	3	Slightly decreased	Very Good	4	0	Significantly increased	Significantly increased	Slightly increased	Significantly increased	Slightly increased	No change	Slightly increased	Slightly increased	Significantly increased	0	0	Private business man's	0	0	0	0	0	0	0	0	0	0	0	Private wells and hand bomb	0	0	0	0	0	3	Very Bad	4	4	4	Very Good	Very Good	Very Good	0	Determinant	Somehow important	Very important	Very important	Determinant	Determinant	Somehow important	Not important at all	Very important	Very important	No change	Positive	They give our children free education and they take their exams	3	Not optimistic at all	2	09:26:00.000+03:00	19/06/2022	0	300589469	f3ff34a7-7c1b-4f9c-8e01-4b73b0e9d9ae	44731.7412962963	0	0	submitted_via_web	0	0	1033	Khulateen Nour	Wadajir	Keep	Male	100.0	100.0	100.0	0.0	0.0	0.0	100.0	100.0	100.0	1.3	1.3	1.3	3	4	0	5	0	0	2	0	1	0	0	4	2	5	0	3	0	0	0	1	0	0	0	2	0	3	0	0	1	0	0	0	0	0	2	3	2	0	1	0	0	0	3	0	0	1	0	0	2	3	1	0	0	0	0	2	3	2	1	0	0	0	0	3	0	1	2	0	0	0	1	0	0	0	0	0	3	2	0	0	1	0	0	3	3	0	0	0	0	1	2
Baraawe	Baraawe	Qasim Al-Barawi Primary School	Wadajir	1.11288 44.0305617 -38.599998474121094 4.7	1.11288	44.0305617	-38.5999984741211	4.7	Male	Yes	24	Other	Other	Quranic	4	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Casual work	0	60	0	0	4	4	4	Key determinant of instability	Key determinant of instability	Key determinant of instability	4	3	2	4	Not determinant of instability	3	Not determinant of instability	Key determinant of instability	Key determinant of instability	Key determinant of instability	Key determinant of instability	0	4	Slightly decreased	4	2	0	Significantly increased	Slightly increased	Significantly increased	Slightly increased	Significantly increased	Slightly increased	Slightly increased	Significantly increased	Slightly increased	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Very Bad	3	4	3	3	4	4	0	Determinant	Very important	Very important	Very important	Very important	Determinant	Very important	Not important at all	Very important	Determinant	Slightly decreased	Positive	I see a lot progress	4	3	4	10:05:00.000+03:00	19/06/2022	0	300589477	0cf53372-91be-467e-a545-c0336d8fd0c4	44731.7413078704	0	0	submitted_via_web	0	0	1034	Khulateen Nour	Wadajir	Keep	Male	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	5	0	0	4	0	1	3	0	2	0	0	0	2	5	0	4	3	1	0	0	0	0	2	0	0	3	0	0	3	1	2	0	0	0	0	3	2	0	1	0	0	0	3	0	1	2	0	0	0	3	1	0	0	0	0	2	3	2	0	1	0	0	0	0	0	2	1	3	0	0	3	2	1	0	0	0	0	3	2	0	0	0	0	1	3	1	2	0	0	0	0
Baraawe	Baraawe	Qasim Al-Barawi Primary School	Wadajir	1.1134843 44.0309756 -15.399999618530273 4.42	1.1134843	44.0309756	-15.3999996185303	4.42	Male	Yes	69	Other	Other	Quranic	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Fishing	0	100	0	0	4	4	Key determinant of instability	Key determinant of instability	Key determinant of instability	Key determinant of instability	Key determinant of instability	Key determinant of instability	Not determinant of instability	4	2	2	Not determinant of instability	Key determinant of instability	Key determinant of instability	4	3	0	4	Slightly decreased	3	3	0	Slightly increased	Slightly increased	Significantly increased	Significantly increased	Slightly increased	Significantly increased	Significantly increased	Significantly increased	Slightly increased	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Very Bad	3	3	4	4	3	Very Good	0	Very important	Not important at all	Very important	Determinant	Very important	Very important	Somehow important	Somehow important	Very important	Very important	Slightly decreased	Positive	They are good for my town	3	Not optimistic at all	3	11:20:00.000+03:00	19/06/2022	0	300589782	9fc6ee43-5a55-46bb-b818-bdd060575c94	44731.7420138889	0	0	submitted_via_web	0	0	1035	Khulateen Nour	Wadajir	Keep	Male										0.0			4	0	0	5	2	3	1	0	0	0	0	0	0	1	0	5	2	0	0	4	3	0	0	0	0	3	2	0	3	2	1	0	0	0	0	3	2	1	0	0	0	0	3	0	1	0	0	0	2	2	1	0	0	0	0	3	3	2	0	1	0	0	0	3	0	0	1	2	0	0	0	0	2	1	0	0	3	1	0	0	2	0	0	3	3	2	0	0	0	0	1
Baraawe	Baraawe	Qasim Al-Barawi Primary School	Wadajir	1.113505 44.0310467 -15.100000381469727 3.9	1.113505	44.0310467	-15.1000003814697	3.9	Female	Yes	63	Other	Other	Quranic	9	6	3	2	0	0	Zeinul abiden	0	Zeinul abiden	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Casual work	0	120	0	0	4	Key determinant of instability	4	Key determinant of instability	3	Key determinant of instability	3	3	Not determinant of instability	Key determinant of instability	2	2	Not determinant of instability	Key determinant of instability	Key determinant of instability	Key determinant of instability	4	0	4	Significantly decreased	3	3	0	Significantly increased	Significantly increased	Significantly increased	Slightly increased	Slightly increased	Slightly decreased	Slightly increased	Slightly increased	Slightly increased	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Very Bad	Very Good	4	3	4	3	4	0	Determinant	Somehow important	Very important	Very important	Very important	Very important	Somehow important	Not important at all	Very important	Very important	Slightly decreased	Positive	They give us free education	4	2	2	12:01:00.000+03:00	19/06/2022	0	300589791	1236acc2-d970-4e2d-b627-7d4f524e36a0	44731.742037037	0	0	submitted_via_web	0	0	1036	Khulateen Nour	Wadajir	Keep	Female		100.0	100.0		0.0	0.0		100.0	100.0	1.5	1.5		4	0	0	5	0	0	3	1	2	0	0	5	0	0	0	4	3	0	0	2	1	0	2	0	0	3	0	0	3	0	2	1	0	0	0	3	2	0	1	0	0	0	0	0	2	1	0	0	3	1	3	0	0	0	0	2	3	2	0	1	0	0	0	1	0	0	3	2	0	0	3	0	1	0	0	0	2	3	0	1	0	0	0	2	3	2	1	0	0	0	0
Baraawe	Baraawe	Qasim Al-Barawi Primary School	Wadajir	1.1136401 44.0311373 -15.399999618530273 4.02	1.1136401	44.0311373	-15.3999996185303	4.02	Female	Yes	36	Other	Other	Completed secondary	7	3	4	4	0	0	Qasim albarawi	0	Zeinul abiden	0	Zeinul abiden	0	Macalin muuse	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Casual work	0	60	0	0	Key determinant of instability	4	Key determinant of instability	Key determinant of instability	4	Key determinant of instability	4	3	Not determinant of instability	4	2	2	Not determinant of instability	Key determinant of instability	Key determinant of instability	Key determinant of instability	4	0	4	Slightly decreased	3	4	0	Significantly increased	Significantly increased	Slightly increased	Slightly increased	Slightly increased	Significantly increased	Slightly increased	Significantly increased	Significantly increased	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Very Bad	4	3	4	Very Good	4	Very Good	0	Determinant	Somehow important	Very important	Determinant	Very important	Very important	Somehow important	Not important at all	Very important	Determinant	Slightly decreased	Positive	They doing same good things	4	2	Very Optimistic	12:38:00.000+03:00	19/06/2022	0	300589801	f1b525b3-5478-47ad-a62c-6b37335af71f	44731.7420486111	0	0	submitted_via_web	0	0	1037	Khulateen Nour	Wadajir	Keep	Female	100.0	100.0	100.0	50.0	0.0	25.0	50.0	100.0	75.0	1.0	1.0	1.0	5	2	0	4	0	1	3	0	0	0	0	3	0	5	0	4	1	0	0	0	2	0	2	0	0	3	0	0	3	2	0	1	0	0	0	3	1	0	0	0	0	2	3	1	2	0	0	0	0	3	2	1	0	0	0	0	3	2	0	1	0	0	0	3	0	1	0	2	0	0	3	1	2	0	0	0	0	3	0	0	1	0	0	2	3	0	0	2	0	0	1
Baraawe	Baraawe	Qasim Al-Barawi Primary School	Wadajir	1.1136862 44.0312139 -15.100000381469727 3.9	1.1136862	44.0312139	-15.1000003814697	3.9	Male	Yes	39	Abgaal	Other	Completed secondary	7	3	4	4	0	0	0	0	Qasim albarawi	0	Zeinul abiden	0	Zeinul abiden	0	0	0	0	0	0	0	0	0	0	0	0	Host Community	0	0	Petty business	0	60	0	0	Key determinant of instability	4	4	4	Key determinant of instability	Key determinant of instability	3	2	2	4	2	2	Not determinant of instability	Key determinant of instability	Key determinant of instability	4	4	0	4	Slightly decreased	4	3	0	Slightly increased	Slightly increased	Significantly increased	Significantly increased	Slightly increased	Significantly increased	Slightly increased	Slightly increased	Slightly increased	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Very Bad	Very Good	4	Very Good	4	Very Good	Very Good	0	Determinant	Very important	Determinant	Determinant	Very important	Determinant	Somehow important	Very important	Determinant	Determinant	No change	Positive	They give us everything about education	4	2	4	13:27:00.000+03:00	19/06/2022	0	300589814	3c031e6b-efbb-43d5-96b5-7008662f963e	44731.7420601852	0	0	submitted_via_web	0	0	1038	Khulateen Nour	Wadajir	Keep	Male	50.0	100.0	75.0	0.0	0.0	0.0	50.0	100.0	75.0	1.2	1.2	1.2	0	0	1	5	0	0	4	3	2	0	0	0	0	5	0	3	2	4	0	0	1	0	0	0	0	3	2	0	3	2	1	0	0	0	0	3	2	1	0	0	0	0	3	0	0	1	0	0	2	2	1	0	0	0	0	3	3	2	1	0	0	0	0	3	0	2	0	1	0	0	3	1	0	0	0	0	2	2	1	0	0	0	0	3	3	1	0	2	0	0	0
